function_id,memory_mb,cpu_cores,duration_ms
f1,3840,3.4,3049
f1,3840,3.5,3286
f1,3840,3.6,3842
f1,3840,3.7,2880
f1,3904,1.0,2795
f1,3904,1.1,3301
f1,3904,1.2,3197
f1,3904,1.3,2580
f1,3904,1.4,2726
f1,3904,1.5,2847
f1,3904,1.6,3304
f1,3904,1.7,3423
f1,3904,1.8,2798
f1,3904,1.9,3405
f1,3904,2.0,3460
f1,3904,2.1,2859
f1,3904,2.2,2805
f1,3904,2.3,3413
f1,3904,2.4,3568
f1,3904,2.5,3249
f1,3904,2.6,3164
f1,3904,2.7,2881
f1,3904,2.8,2860
f1,3904,2.9,2787
f1,3904,3.0,2745
f1,3904,3.1,3238
f1,3904,3.2,2720
f1,3904,3.3,2859
f1,3904,3.4,3046
f1,3904,3.5,3193
f1,3904,3.6,2835
f1,3904,3.7,2903
f1,3904,3.8,3182
f1,3968,1.0,3253
f1,3968,1.1,3026
f1,3968,1.2,2739
f1,3968,1.3,2864
f1,3968,1.4,3019
f1,3968,1.5,2867
f1,3968,1.6,3007
f1,3968,1.7,2660
f1,3968,1.8,3544
f1,3968,1.9,2691
f1,3968,2.0,2923
f1,3968,2.1,2821
f1,3968,2.2,2698
f1,3968,2.3,2915
f1,3968,2.4,3081
f1,3968,2.5,3149
f1,3968,2.6,2902
f1,3968,2.7,2705
f1,3968,2.8,2753
f1,3968,2.9,2750
f1,3968,3.0,3231
f1,3968,3.1,3502
f1,3968,3.2,2800
f1,3968,3.3,2701
f1,3968,3.4,2796
f1,3968,3.5,3432
f1,3968,3.6,2960
f1,3968,3.7,2825
f1,3968,3.8,2634
f1,4032,1.0,2733
f1,4032,1.1,2623
f1,4032,1.2,3161
f1,4032,1.3,3704
f1,4032,1.4,2922
f1,4032,1.5,2930
f1,4032,1.6,3366
f1,4032,1.7,2759
f1,4032,1.8,2693
f1,4032,1.9,3539
f1,4032,2.0,2787
f1,4032,2.1,2897
f1,4032,2.2,3088
f1,4032,2.3,2768
f1,4032,2.4,2904
f1,4032,2.5,2533
f1,4032,2.6,2912
f1,4032,2.7,2727
f1,4032,2.8,2809
f1,4032,2.9,2931
f1,4032,3.0,3044
f1,4032,3.1,2615
f1,4032,3.2,2834
f1,4032,3.3,2972
f1,4032,3.4,3129
f1,4032,3.5,3330
f1,4032,3.6,2748
f1,4032,3.7,2872
f1,4032,3.8,3106
f1,4032,3.9,2821
f1,4096,1.0,2808
f1,4096,1.1,2737
f1,4096,1.2,2817
f1,4096,1.3,3020
f1,4096,1.4,2906
f1,4096,1.5,2870
f1,4096,1.6,2890
f1,4096,1.7,2693
f1,4096,1.8,3201
f1,4096,1.9,2852
f1,4096,2.0,3062
f1,4096,2.1,3874
f1,4096,2.2,2924
f1,4096,2.3,2828
f1,4096,2.4,3015
f1,4096,2.5,2718
f1,4096,2.6,2914
f1,4096,2.7,2893
f1,4096,2.8,3008
f1,4096,2.9,2816
f1,4096,3.0,2746
f1,4096,3.1,2696
f1,4096,3.2,2964
f1,4096,3.3,3261
f1,4096,3.4,3061
f1,4096,3.5,3007
f1,4096,3.6,2810
f1,4096,3.7,3445
f1,4096,3.8,3526
f1,4096,3.9,2810
f1,4096,4.0,2921
f10,256,0.15,5787
f10,256,0.2,4088
f10,256,0.25,3385
f10,320,0.15,5474
f10,320,0.2,4064
f10,320,0.25,3220
f10,320,0.3,2762
f10,384,0.15,5633
f10,384,0.2,4036
f10,384,0.25,3395
f10,384,0.3,2614
f10,384,0.35,2221
f10,448,0.15,5459
f10,448,0.2,3911
f10,448,0.25,3170
f10,448,0.3,2641
f10,448,0.35,2355
f10,448,0.4,1972
f10,512,0.15,5851
f10,512,0.2,3386
f10,512,0.25,3141
f10,512,0.3,2651
f10,512,0.35,2223
f10,512,0.4,2056
f10,512,0.45,1721
f10,512,0.5,1631
f10,576,0.15,5847
f10,576,0.2,4110
f10,576,0.25,3102
f10,576,0.3,2995
f10,576,0.35,2446
f10,576,0.4,1990
f10,576,0.45,1824
f10,576,0.5,1527
f10,576,0.55,1380
f10,640,0.2,4131
f10,640,0.25,3447
f10,640,0.3,2579
f10,640,0.35,2299
f10,640,0.4,1966
f10,640,0.45,1681
f10,640,0.5,1525
f10,640,0.55,1588
f10,640,0.6,1340
f10,704,0.2,4224
f10,704,0.25,3688
f10,704,0.3,2736
f10,704,0.35,2393
f10,704,0.4,1900
f10,704,0.45,1391
f10,704,0.5,1561
f10,704,0.55,1477
f10,704,0.6,1337
f10,704,0.65,1172
f10,768,0.2,4014
f10,768,0.25,3216
f10,768,0.3,2935
f10,768,0.35,2217
f10,768,0.4,1921
f10,768,0.45,1708
f10,768,0.5,1545
f10,768,0.55,1390
f10,768,0.6,1297
f10,768,0.65,1180
f10,768,0.7,1090
f10,768,0.75,1023
f10,832,0.25,3255
f10,832,0.3,2542
f10,832,0.35,2277
f10,832,0.4,2011
f10,832,0.45,1721
f10,832,0.5,1572
f10,832,0.55,1440
f10,832,0.6,1409
f10,832,0.65,1188
f10,832,0.7,1076
f10,832,0.75,1017
f10,832,0.8,962
f10,896,0.25,3344
f10,896,0.3,2676
f10,896,0.35,2333
f10,896,0.4,1935
f10,896,0.45,1744
f10,896,0.5,1557
f10,896,0.55,1416
f10,896,0.6,1266
f10,896,0.65,1214
f10,896,0.7,1266
f10,896,0.75,1015
f10,896,0.8,1002
f10,896,0.85,900
f10,960,0.25,3146
f10,960,0.3,2625
f10,960,0.35,2295
f10,960,0.4,1757
f10,960,0.45,1809
f10,960,0.5,1377
f10,960,0.55,1448
f10,960,0.6,1354
f10,960,0.65,1169
f10,960,0.7,1220
f10,960,0.75,1087
f10,960,0.8,955
f10,960,0.85,905
f10,960,0.9,840
f10,1024,0.25,3329
f10,1024,0.3,2786
f10,1024,0.35,2197
f10,1024,0.4,1929
f10,1024,0.45,1712
f10,1024,0.5,1522
f10,1024,0.55,1389
f10,1024,0.6,1228
f10,1024,0.65,1185
f10,1024,0.7,1136
f10,1024,0.75,1009
f10,1024,0.8,1019
f10,1024,0.85,877
f10,1024,0.9,867
f10,1024,0.95,811
f10,1024,1.0,654
f10,1088,0.3,2682
f10,1088,0.35,2368
f10,1088,0.4,1965
f10,1088,0.45,1696
f10,1088,0.5,1663
f10,1088,0.55,1718
f10,1088,0.6,1412
f10,1088,0.65,1196
f10,1088,0.7,1118
f10,1088,0.75,998
f10,1088,0.8,956
f10,1088,0.85,903
f10,1088,0.9,839
f10,1088,0.95,793
f10,1088,1.0,779
f10,1088,1.05,741
f10,1152,0.3,2625
f10,1152,0.35,2535
f10,1152,0.4,1928
f10,1152,0.45,1808
f10,1152,0.5,1551
f10,1152,0.55,1534
f10,1152,0.6,1290
f10,1152,0.65,1242
f10,1152,0.7,1070
f10,1152,0.75,1005
f10,1152,0.8,963
f10,1152,0.85,878
f10,1152,0.9,828
f10,1152,0.95,797
f10,1152,1.0,742
f10,1152,1.05,761
f10,1152,1.1,782
f10,1216,0.3,2703
f10,1216,0.35,2279
f10,1216,0.4,2032
f10,1216,0.45,1751
f10,1216,0.5,1737
f10,1216,0.55,1406
f10,1216,0.6,1341
f10,1216,0.65,1189
f10,1216,0.7,1123
f10,1216,0.75,1021
f10,1216,0.8,984
f10,1216,0.85,892
f10,1216,0.9,870
f10,1216,0.95,815
f10,1216,1.0,762
f10,1216,1.05,771
f10,1216,1.1,764
f10,1216,1.15,785
f10,1280,0.35,2297
f10,1280,0.4,2230
f10,1280,0.45,1788
f10,1280,0.5,1530
f10,1280,0.55,1409
f10,1280,0.6,1119
f10,1280,0.65,1179
f10,1280,0.7,1080
f10,1280,0.75,1001
f10,1280,0.8,988
f10,1280,0.85,886
f10,1280,0.9,872
f10,1280,0.95,812
f10,1280,1.0,769
f10,1280,1.05,844
f10,1280,1.1,748
f10,1280,1.15,743
f10,1280,1.2,651
f10,1280,1.25,779
f10,1344,0.35,2178
f10,1344,0.4,1907
f10,1344,0.45,1697
f10,1344,0.5,1545
f10,1344,0.55,1449
f10,1344,0.6,1409
f10,1344,0.65,1200
f10,1344,0.7,1075
f10,1344,0.75,1024
f10,1344,0.8,947
f10,1344,0.85,894
f10,1344,0.9,856
f10,1344,0.95,799
f10,1344,1.0,761
f10,1344,1.05,751
f10,1344,1.1,748
f10,1344,1.15,777
f10,1344,1.2,757
f10,1344,1.25,753
f10,1344,1.3,765
f10,1408,0.35,2511
f10,1408,0.4,1945
f10,1408,0.45,1788
f10,1408,0.5,1509
f10,1408,0.55,1378
f10,1408,0.6,1251
f10,1408,0.65,1219
f10,1408,0.7,1099
f10,1408,0.75,1088
f10,1408,0.8,963
f10,1408,0.85,893
f10,1408,0.9,834
f10,1408,0.95,832
f10,1408,1.0,790
f10,1408,1.05,810
f10,1408,1.1,751
f10,1408,1.15,782
f10,1408,1.2,764
f10,1408,1.25,690
f10,1408,1.3,1261
f10,1408,1.35,760
f10,1472,0.4,2088
f10,1472,0.45,1796
f10,1472,0.5,1599
f10,1472,0.55,1381
f10,1472,0.6,1284
f10,1472,0.65,1176
f10,1472,0.7,1125
f10,1472,0.75,1011
f10,1472,0.8,961
f10,1472,0.85,894
f10,1472,0.9,824
f10,1472,0.95,830
f10,1472,1.0,761
f10,1472,1.05,782
f10,1472,1.1,760
f10,1472,1.15,782
f10,1472,1.2,759
f10,1472,1.25,763
f10,1472,1.3,757
f10,1472,1.35,751
f10,1472,1.4,744
f10,1536,0.4,2072
f10,1536,0.45,1730
f10,1536,0.5,1502
f10,1536,0.55,1496
f10,1536,0.6,1266
f10,1536,0.65,1153
f10,1536,0.7,1082
f10,1536,0.75,1085
f10,1536,0.8,1001
f10,1536,0.85,890
f10,1536,0.9,827
f10,1536,0.95,793
f10,1536,1.0,755
f10,1536,1.05,757
f10,1536,1.1,759
f10,1536,1.15,758
f10,1536,1.2,769
f10,1536,1.25,762
f10,1536,1.3,751
f10,1536,1.35,782
f10,1536,1.4,780
f10,1536,1.45,764
f10,1536,1.5,785
f10,1600,0.4,1914
f10,1600,0.45,1761
f10,1600,0.5,1538
f10,1600,0.55,1374
f10,1600,0.6,1255
f10,1600,0.65,1156
f10,1600,0.7,1053
f10,1600,0.75,1015
f10,1600,0.8,992
f10,1600,0.85,898
f10,1600,0.9,838
f10,1600,0.95,794
f10,1600,1.0,742
f10,1600,1.05,757
f10,1600,1.1,752
f10,1600,1.15,755
f10,1600,1.2,672
f10,1600,1.25,769
f10,1600,1.3,748
f10,1600,1.35,757
f10,1600,1.4,783
f10,1600,1.45,771
f10,1600,1.5,775
f10,1600,1.55,770
f10,1664,0.45,1902
f10,1664,0.5,1506
f10,1664,0.55,1404
f10,1664,0.6,1253
f10,1664,0.65,1165
f10,1664,0.7,1076
f10,1664,0.75,983
f10,1664,0.8,1017
f10,1664,0.85,894
f10,1664,0.9,838
f10,1664,0.95,794
f10,1664,1.0,767
f10,1664,1.05,794
f10,1664,1.1,755
f10,1664,1.15,754
f10,1664,1.2,762
f10,1664,1.25,798
f10,1664,1.3,799
f10,1664,1.35,767
f10,1664,1.4,755
f10,1664,1.45,786
f10,1664,1.5,783
f10,1664,1.55,752
f10,1664,1.6,778
f10,1728,0.45,1721
f10,1728,0.5,1528
f10,1728,0.55,1355
f10,1728,0.6,1305
f10,1728,0.65,1210
f10,1728,0.7,1052
f10,1728,0.75,1031
f10,1728,0.8,940
f10,1728,0.85,899
f10,1728,0.9,864
f10,1728,0.95,788
f10,1728,1.0,773
f10,1728,1.05,753
f10,1728,1.1,772
f10,1728,1.15,754
f10,1728,1.2,758
f10,1728,1.25,857
f10,1728,1.3,818
f10,1728,1.35,750
f10,1728,1.4,766
f10,1728,1.45,752
f10,1728,1.5,753
f10,1728,1.55,789
f10,1728,1.6,759
f10,1728,1.65,749
f10,1792,0.45,1730
f10,1792,0.5,1674
f10,1792,0.55,1491
f10,1792,0.6,1291
f10,1792,0.65,1167
f10,1792,0.7,1084
f10,1792,0.75,1027
f10,1792,0.8,939
f10,1792,0.85,917
f10,1792,0.9,815
f10,1792,0.95,823
f10,1792,1.0,766
f10,1792,1.05,828
f10,1792,1.1,765
f10,1792,1.15,746
f10,1792,1.2,761
f10,1792,1.25,801
f10,1792,1.3,769
f10,1792,1.35,774
f10,1792,1.4,755
f10,1792,1.45,795
f10,1792,1.5,757
f10,1792,1.55,772
f10,1792,1.6,766
f10,1792,1.65,757
f10,1792,1.7,758
f10,1792,1.75,786
f10,1856,0.5,1537
f10,1856,0.55,1493
f10,1856,0.6,1441
f10,1856,0.65,1163
f10,1856,0.7,1090
f10,1856,0.75,860
f10,1856,0.8,932
f10,1856,0.85,894
f10,1856,0.9,851
f10,1856,0.95,789
f10,1856,1.0,813
f10,1856,1.05,764
f10,1856,1.1,772
f10,1856,1.15,797
f10,1856,1.2,779
f10,1856,1.25,751
f10,1856,1.3,628
f10,1856,1.35,762
f10,1856,1.4,758
f10,1856,1.45,764
f10,1856,1.5,762
f10,1856,1.55,800
f10,1856,1.6,821
f10,1856,1.65,766
f10,1856,1.7,750
f10,1856,1.75,779
f10,1856,1.8,773
f10,1920,0.5,1540
f10,1920,0.55,1438
f10,1920,0.6,1178
f10,1920,0.65,1186
f10,1920,0.7,1128
f10,1920,0.75,1034
f10,1920,0.8,1045
f10,1920,0.85,962
f10,1920,0.9,860
f10,1920,0.95,802
f10,1920,1.0,778
f10,1920,1.05,780
f10,1920,1.1,762
f10,1920,1.15,751
f10,1920,1.2,745
f10,1920,1.25,760
f10,1920,1.3,784
f10,1920,1.35,765
f10,1920,1.4,756
f10,1920,1.45,755
f10,1920,1.5,807
f10,1920,1.55,780
f10,1920,1.6,712
f10,1920,1.65,748
f10,1920,1.7,765
f10,1920,1.75,768
f10,1920,1.8,775
f10,1920,1.85,767
f10,1984,0.5,1620
f10,1984,0.55,1557
f10,1984,0.6,1259
f10,1984,0.65,1210
f10,1984,0.7,1094
f10,1984,0.75,996
f10,1984,0.8,932
f10,1984,0.85,960
f10,1984,0.9,858
f10,1984,0.95,815
f10,1984,1.0,748
f10,1984,1.05,765
f10,1984,1.1,761
f10,1984,1.15,756
f10,1984,1.2,761
f10,1984,1.25,759
f10,1984,1.3,751
f10,1984,1.35,748
f10,1984,1.4,761
f10,1984,1.45,757
f10,1984,1.5,773
f10,1984,1.55,768
f10,1984,1.6,763
f10,1984,1.65,771
f10,1984,1.7,754
f10,1984,1.75,803
f10,1984,1.8,805
f10,1984,1.85,763
f10,1984,1.9,760
f10,2048,0.5,1550
f10,2048,0.6,1343
f10,2048,0.7,1090
f10,2048,0.8,943
f10,2048,0.9,837
f10,2048,1.0,768
f10,2048,1.1,758
f10,2048,1.2,775
f10,2048,1.3,764
f10,2048,1.4,752
f10,2048,1.5,763
f10,2048,1.6,764
f10,2048,1.7,770
f10,2048,1.8,757
f10,2048,1.9,778
f10,2048,2.0,762
f10,2112,0.6,1292
f10,2112,0.7,1063
f10,2112,0.8,951
f10,2112,0.9,831
f10,2112,1.0,766
f10,2112,1.1,786
f10,2112,1.2,1243
f10,2112,1.3,761
f10,2112,1.4,769
f10,2112,1.5,791
f10,2112,1.6,754
f10,2112,1.7,781
f10,2112,1.8,771
f10,2112,1.9,795
f10,2112,2.0,759
f10,2176,0.6,1280
f10,2176,0.7,1123
f10,2176,0.8,951
f10,2176,0.9,856
f10,2176,1.0,777
f10,2176,1.1,759
f10,2176,1.2,760
f10,2176,1.3,758
f10,2176,1.4,751
f10,2176,1.5,753
f10,2176,1.6,750
f10,2176,1.7,752
f10,2176,1.8,771
f10,2176,1.9,771
f10,2176,2.0,754
f10,2176,2.1,765
f10,2240,0.6,1299
f10,2240,0.7,1098
f10,2240,0.8,972
f10,2240,0.9,834
f10,2240,1.0,761
f10,2240,1.1,843
f10,2240,1.2,758
f10,2240,1.3,761
f10,2240,1.4,805
f10,2240,1.5,790
f10,2240,1.6,759
f10,2240,1.7,764
f10,2240,1.8,757
f10,2240,1.9,765
f10,2240,2.0,751
f10,2240,2.1,760
f10,2304,0.6,1371
f10,2304,0.7,1065
f10,2304,0.8,935
f10,2304,0.9,836
f10,2304,1.0,771
f10,2304,1.1,765
f10,2304,1.2,765
f10,2304,1.3,763
f10,2304,1.4,819
f10,2304,1.5,755
f10,2304,1.6,762
f10,2304,1.7,780
f10,2304,1.8,755
f10,2304,1.9,749
f10,2304,2.0,774
f10,2304,2.1,773
f10,2304,2.2,763
f10,2368,0.6,1250
f10,2368,0.7,1063
f10,2368,0.8,949
f10,2368,0.9,891
f10,2368,1.0,755
f10,2368,1.1,764
f10,2368,1.2,759
f10,2368,1.3,762
f10,2368,1.4,745
f10,2368,1.5,789
f10,2368,1.6,766
f10,2368,1.7,762
f10,2368,1.8,758
f10,2368,1.9,767
f10,2368,2.0,765
f10,2368,2.1,764
f10,2368,2.2,770
f10,2368,2.3,761
f10,2432,0.6,1258
f10,2432,0.7,1075
f10,2432,0.8,945
f10,2432,0.9,867
f10,2432,1.0,759
f10,2432,1.1,769
f10,2432,1.2,760
f10,2432,1.3,760
f10,2432,1.4,859
f10,2432,1.5,764
f10,2432,1.6,756
f10,2432,1.7,774
f10,2432,1.8,785
f10,2432,1.9,754
f10,2432,2.0,1251
f10,2432,2.1,782
f10,2432,2.2,763
f10,2432,2.3,659
f10,2496,0.7,1100
f10,2496,0.8,954
f10,2496,0.9,859
f10,2496,1.0,811
f10,2496,1.1,750
f10,2496,1.2,769
f10,2496,1.3,759
f10,2496,1.4,757
f10,2496,1.5,773
f10,2496,1.6,753
f10,2496,1.7,765
f10,2496,1.8,752
f10,2496,1.9,764
f10,2496,2.0,759
f10,2496,2.1,768
f10,2496,2.2,769
f10,2496,2.3,756
f10,2496,2.4,768
f10,2560,0.7,1060
f10,2560,0.8,1064
f10,2560,0.9,878
f10,2560,1.0,771
f10,2560,1.1,812
f10,2560,1.2,625
f10,2560,1.3,768
f10,2560,1.4,774
f10,2560,1.5,859
f10,2560,1.6,776
f10,2560,1.7,760
f10,2560,1.8,787
f10,2560,1.9,757
f10,2560,2.0,759
f10,2560,2.1,778
f10,2560,2.2,761
f10,2560,2.3,761
f10,2560,2.4,778
f10,2560,2.5,770
f10,2624,0.7,1078
f10,2624,0.8,942
f10,2624,0.9,881
f10,2624,1.0,855
f10,2624,1.1,760
f10,2624,1.2,754
f10,2624,1.3,789
f10,2624,1.4,791
f10,2624,1.5,759
f10,2624,1.6,772
f10,2624,1.7,753
f10,2624,1.8,750
f10,2624,1.9,740
f10,2624,2.0,757
f10,2624,2.1,753
f10,2624,2.2,755
f10,2624,2.3,773
f10,2624,2.4,761
f10,2624,2.5,783
f10,2688,0.7,1074
f10,2688,0.8,955
f10,2688,0.9,862
f10,2688,1.0,842
f10,2688,1.1,766
f10,2688,1.2,777
f10,2688,1.3,755
f10,2688,1.4,752
f10,2688,1.5,760
f10,2688,1.6,774
f10,2688,1.7,783
f10,2688,1.8,631
f10,2688,1.9,807
f10,2688,2.0,760
f10,2688,2.1,765
f10,2688,2.2,778
f10,2688,2.3,744
f10,2688,2.4,748
f10,2688,2.5,632
f10,2688,2.6,765
f10,2752,0.7,1059
f10,2752,0.8,948
f10,2752,0.9,846
f10,2752,1.0,757
f10,2752,1.1,825
f10,2752,1.2,749
f10,2752,1.3,778
f10,2752,1.4,772
f10,2752,1.5,818
f10,2752,1.6,755
f10,2752,1.7,771
f10,2752,1.8,764
f10,2752,1.9,768
f10,2752,2.0,771
f10,2752,2.1,757
f10,2752,2.2,782
f10,2752,2.3,763
f10,2752,2.4,636
f10,2752,2.5,782
f10,2752,2.6,754
f10,2816,0.7,1101
f10,2816,0.8,983
f10,2816,0.9,849
f10,2816,1.0,767
f10,2816,1.1,761
f10,2816,1.2,776
f10,2816,1.3,761
f10,2816,1.4,759
f10,2816,1.5,752
f10,2816,1.6,751
f10,2816,1.7,767
f10,2816,1.8,801
f10,2816,1.9,782
f10,2816,2.0,772
f10,2816,2.1,760
f10,2816,2.2,758
f10,2816,2.3,762
f10,2816,2.4,764
f10,2816,2.5,631
f10,2816,2.6,772
f10,2816,2.7,759
f10,2880,0.8,959
f10,2880,0.9,835
f10,2880,1.0,769
f10,2880,1.1,688
f10,2880,1.2,763
f10,2880,1.3,770
f10,2880,1.4,755
f10,2880,1.5,829
f10,2880,1.6,782
f10,2880,1.7,758
f10,2880,1.8,763
f10,2880,1.9,776
f10,2880,2.0,768
f10,2880,2.1,771
f10,2880,2.2,799
f10,2880,2.3,750
f10,2880,2.4,763
f10,2880,2.5,765
f10,2880,2.6,788
f10,2880,2.7,754
f10,2880,2.8,759
f10,2944,0.8,950
f10,2944,0.9,837
f10,2944,1.0,790
f10,2944,1.1,751
f10,2944,1.2,778
f10,2944,1.3,757
f10,2944,1.4,749
f10,2944,1.5,759
f10,2944,1.6,775
f10,2944,1.7,780
f10,2944,1.8,783
f10,2944,1.9,779
f10,2944,2.0,770
f10,2944,2.1,749
f10,2944,2.2,764
f10,2944,2.3,765
f10,2944,2.4,792
f10,2944,2.5,772
f10,2944,2.6,776
f10,2944,2.7,623
f10,2944,2.8,760
f10,3008,0.8,947
f10,3008,0.9,848
f10,3008,1.0,756
f10,3008,1.1,638
f10,3008,1.2,748
f10,3008,1.3,784
f10,3008,1.4,773
f10,3008,1.5,752
f10,3008,1.6,886
f10,3008,1.7,766
f10,3008,1.8,781
f10,3008,1.9,761
f10,3008,2.0,775
f10,3008,2.1,758
f10,3008,2.2,770
f10,3008,2.3,759
f10,3008,2.4,766
f10,3008,2.5,755
f10,3008,2.6,763
f10,3008,2.7,780
f10,3008,2.8,760
f10,3008,2.9,741
f10,3072,0.8,972
f10,3072,0.9,832
f10,3072,1.0,808
f10,3072,1.1,804
f10,3072,1.2,772
f10,3072,1.3,747
f10,3072,1.4,750
f10,3072,1.5,757
f10,3072,1.6,765
f10,3072,1.7,764
f10,3072,1.8,756
f10,3072,1.9,763
f10,3072,2.0,757
f10,3072,2.1,626
f10,3072,2.2,770
f10,3072,2.3,851
f10,3072,2.4,775
f10,3072,2.5,812
f10,3072,2.6,783
f10,3072,2.7,771
f10,3072,2.8,754
f10,3072,2.9,772
f10,3072,3.0,771
f10,3136,0.8,943
f10,3136,0.9,838
f10,3136,1.0,760
f10,3136,1.1,771
f10,3136,1.2,751
f10,3136,1.3,769
f10,3136,1.4,785
f10,3136,1.5,774
f10,3136,1.6,749
f10,3136,1.7,647
f10,3136,1.8,832
f10,3136,1.9,749
f10,3136,2.0,768
f10,3136,2.1,774
f10,3136,2.2,783
f10,3136,2.3,770
f10,3136,2.4,759
f10,3136,2.5,757
f10,3136,2.6,632
f10,3136,2.7,784
f10,3136,2.8,1246
f10,3136,2.9,775
f10,3136,3.0,763
f10,3200,0.8,924
f10,3200,0.9,832
f10,3200,1.0,758
f10,3200,1.1,763
f10,3200,1.2,762
f10,3200,1.3,765
f10,3200,1.4,785
f10,3200,1.5,822
f10,3200,1.6,766
f10,3200,1.7,767
f10,3200,1.8,635
f10,3200,1.9,760
f10,3200,2.0,764
f10,3200,2.1,766
f10,3200,2.2,772
f10,3200,2.3,755
f10,3200,2.4,759
f10,3200,2.5,768
f10,3200,2.6,751
f10,3200,2.7,770
f10,3200,2.8,754
f10,3200,2.9,761
f10,3200,3.0,625
f10,3200,3.1,756
f10,3264,0.8,961
f10,3264,0.9,841
f10,3264,1.0,788
f10,3264,1.1,753
f10,3264,1.2,774
f10,3264,1.3,777
f10,3264,1.4,755
f10,3264,1.5,761
f10,3264,1.6,761
f10,3264,1.7,757
f10,3264,1.8,784
f10,3264,1.9,762
f10,3264,2.0,769
f10,3264,2.1,764
f10,3264,2.2,753
f10,3264,2.3,769
f10,3264,2.4,756
f10,3264,2.5,752
f10,3264,2.6,766
f10,3264,2.7,814
f10,3264,2.8,633
f10,3264,2.9,758
f10,3264,3.0,657
f10,3264,3.1,759
f10,3328,0.9,852
f10,3328,1.0,796
f10,3328,1.1,796
f10,3328,1.2,781
f10,3328,1.3,754
f10,3328,1.4,787
f10,3328,1.5,752
f10,3328,1.6,759
f10,3328,1.7,824
f10,3328,1.8,759
f10,3328,1.9,770
f10,3328,2.0,758
f10,3328,2.1,804
f10,3328,2.2,782
f10,3328,2.3,758
f10,3328,2.4,763
f10,3328,2.5,772
f10,3328,2.6,755
f10,3328,2.7,791
f10,3328,2.8,802
f10,3328,2.9,636
f10,3328,3.0,771
f10,3328,3.1,632
f10,3328,3.2,769
f10,3392,0.9,842
f10,3392,1.0,759
f10,3392,1.1,760
f10,3392,1.2,764
f10,3392,1.3,769
f10,3392,1.4,774
f10,3392,1.5,631
f10,3392,1.6,768
f10,3392,1.7,769
f10,3392,1.8,763
f10,3392,1.9,754
f10,3392,2.0,762
f10,3392,2.1,773
f10,3392,2.2,765
f10,3392,2.3,756
f10,3392,2.4,766
f10,3392,2.5,759
f10,3392,2.6,764
f10,3392,2.7,753
f10,3392,2.8,767
f10,3392,2.9,762
f10,3392,3.0,763
f10,3392,3.1,770
f10,3392,3.2,753
f10,3392,3.3,767
f10,3456,0.9,817
f10,3456,1.0,778
f10,3456,1.1,763
f10,3456,1.2,754
f10,3456,1.3,769
f10,3456,1.4,760
f10,3456,1.5,869
f10,3456,1.6,755
f10,3456,1.7,761
f10,3456,1.8,759
f10,3456,1.9,755
f10,3456,2.0,782
f10,3456,2.1,755
f10,3456,2.2,761
f10,3456,2.3,775
f10,3456,2.4,770
f10,3456,2.5,760
f10,3456,2.6,767
f10,3456,2.7,765
f10,3456,2.8,765
f10,3456,2.9,759
f10,3456,3.0,629
f10,3456,3.1,752
f10,3456,3.2,753
f10,3456,3.3,781
f10,3520,0.9,833
f10,3520,1.0,769
f10,3520,1.1,750
f10,3520,1.2,761
f10,3520,1.3,761
f10,3520,1.4,758
f10,3520,1.5,764
f10,3520,1.6,765
f10,3520,1.7,767
f10,3520,1.8,762
f10,3520,1.9,758
f10,3520,2.0,763
f10,3520,2.1,779
f10,3520,2.2,748
f10,3520,2.3,640
f10,3520,2.4,781
f10,3520,2.5,764
f10,3520,2.6,638
f10,3520,2.7,793
f10,3520,2.8,651
f10,3520,2.9,659
f10,3520,3.0,641
f10,3520,3.1,670
f10,3520,3.2,829
f10,3520,3.3,774
f10,3520,3.4,769
f10,3584,0.9,851
f10,3584,1.0,758
f10,3584,1.1,747
f10,3584,1.2,750
f10,3584,1.3,754
f10,3584,1.4,748
f10,3584,1.5,637
f10,3584,1.6,782
f10,3584,1.7,791
f10,3584,1.8,766
f10,3584,1.9,752
f10,3584,2.0,760
f10,3584,2.1,776
f10,3584,2.2,765
f10,3584,2.3,760
f10,3584,2.4,754
f10,3584,2.5,749
f10,3584,2.6,773
f10,3584,2.7,807
f10,3584,2.8,773
f10,3584,2.9,760
f10,3584,3.0,766
f10,3584,3.1,758
f10,3584,3.2,772
f10,3584,3.3,780
f10,3584,3.4,806
f10,3584,3.5,759
f10,3648,0.9,837
f10,3648,1.0,769
f10,3648,1.1,766
f10,3648,1.2,762
f10,3648,1.3,774
f10,3648,1.4,759
f10,3648,1.5,750
f10,3648,1.6,761
f10,3648,1.7,773
f10,3648,1.8,777
f10,3648,1.9,753
f10,3648,2.0,760
f10,3648,2.1,774
f10,3648,2.2,778
f10,3648,2.3,770
f10,3648,2.4,665
f10,3648,2.5,765
f10,3648,2.6,771
f10,3648,2.7,783
f10,3648,2.8,626
f10,3648,2.9,781
f10,3648,3.0,763
f10,3648,3.1,790
f10,3648,3.2,627
f10,3648,3.3,748
f10,3648,3.4,785
f10,3648,3.5,759
f10,3712,1.0,761
f10,3712,1.1,878
f10,3712,1.2,758
f10,3712,1.3,756
f10,3712,1.4,755
f10,3712,1.5,779
f10,3712,1.6,772
f10,3712,1.7,761
f10,3712,1.8,762
f10,3712,1.9,769
f10,3712,2.0,633
f10,3712,2.1,787
f10,3712,2.2,753
